"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22085,267269,"FL","H",217,"PA","Pennsylvania","05","","",5,63.600000000000001,"2008","2016","G","H8PA05071",0,0,5,0,8,11,100,92,"AOK","Normal",5327,6162,"R","Glenn","Thompson","W.","G.T.","Rep.","Jr.","US Representative","","M","Glenn William Thompson","TOMP-suhn","Bellefonte, PA","1959","07","27","Married","Penny","Howard, PA","3 children","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Conservation, Energy, and Forestry","2014","Chairman, U.S. House Subcommittee on Conservation, Energy, and Forestry","2013","EDU","Adjunct Faculty","MED","Manager","Marywood College (PA)","","2006","Temple University (PA)","M.Ed.","1998","Pennsylvania State University","B.S.","1981","","","","","","","Rep. Glenn Thompson Jr.","US Representative","Room 124","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3805","","http://thompson.house.gov/contact-me/email-me","http://thompson.house.gov","","http://www.facebook.com/CongressmanGT","http://twitter.com/CongressmanGT","http://www.youtube.com/user/CongressmanGT","Images\Photos\FL\H","Thompson_Glenn_267269.jpg"
22086,392004,"FL","H",311,"PA","Pennsylvania","17","","",4,56.799999999999997,"2012","2016","G","H2PA17079",0,0,0,0,0,95,0,31,"AOK","Normal",5339,6174,"D","Matthew","Cartwright","A.","Matt","Rep.","","US Representative","","M","Matthew Alton Cartwright","KART-rite","Erie, PA","1961","05","01","Married","Marion Munley","Moosic, PA","2 children ","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Economic Growth, Job Creation and Regulatory Affairs","2014","","","LAW","Attorney","","","University of Pennsylvania","J.D.","1986","Temple University School of Law (PA)","Att.","1984","Hamilton College (NY)","A.B.","1983","","","","","","","Rep. Matthew Cartwright","US Representative","Room 1419","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-3817","","http://cartwright.house.gov/contact/email-me","http://cartwright.house.gov/","","http://www.facebook.com/CongressmanMattCartwright","http://twitter.com/RepCartwright","http://www.youtube.com/channel/UCnAOvexSGLBnYidaFzguhTQ","Images\Photos\FL\H","Cartwright_Matthew_392004.jpg"
21783,193005,"FL","H",142,"CA","California","16","","",18,50.700000000000003,"2004","2016","G","H4CA20082",0,0,55,40,97,96,75,70,"AOK","Normal",431,865,"D","Jim","Costa","","Jim","Rep.","","US Representative","","M","James Manuel Costa","KAHS-tuh","Fresno, CA","1952","04","13","Single","","Fresno, CA","","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Livestock, Rural Development, and Credit","2014","Member, CA State Senate","1995-2003","EDU","Professor","BUS","Chief Executive Officer","California State University,  Fresno","B.S.","1974","San Joaquin Memorial High School (CA)","","1974","","","","","","","","","","Rep. Jim Costa","US Representative","Room 1314","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0516","congressmanjimcosta@mail.house.gov","http://costa.house.gov/contact/email-me","http://www.costa.house.gov","","http://www.facebook.com/RepJimCosta","http://twitter.com/RepJimCosta","http://www.youtube.com/user/RepJimCostaCA20","Images\Photos\FL\H","Costa_Jim_193005.jpg"
21784,193052,"FL","H",102,"CA","California","17","","",15,51.799999999999997,"2000","2016","G","H0CA15148",0,0,95,100,97,98,25,32,"AOK","Normal",432,866,"D","Mike","Honda","","Mike","Rep.","","US Representative","","M","Michael Makoto Honda","HAHN-duh","Walnut Grove, CA","1941","06","27","Widower","Jeanne (deceased)","San Jose, CA","2 children ;  3 grandchildren ","USP","Protestant - Unspecified Christian",4,"Asian/Pacific American","Ranking Minority Member, U.S. House Subcommittee on Legislative Branch","2013","Member, CA State House","1996-2000","EDU","Educational Researcher","EDU","Principal","San Jose State University (CA)","M.Ed.","1974","San Jose State University (CA)","B.A.","1968","San Jose High Academy","","1968","","","","","","","Rep. Mike Honda","US Representative","Room 1713","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0517","mike.honda@mail.house.gov","http://honda.house.gov/contact/email-me","http://honda.house.gov","","http://www.facebook.com/RepMikeHonda","http://twitter.com/RepMikeHonda","http://www.youtube.com/user/repmikehonda","Images\Photos\FL\H","Honda_Mike_193052.jpg"
21786,158733,"FL","H",63,"CA","California","19","","",7,67.200000000000003,"1994","2016","G","H4CA16049",0,0,85,100,93,93,17,32,"AOK","Normal",434,868,"D","Zoe","Lofgren","","Zoe","Rep.","","US Representative","","F","Zoe Lofgren","LAHF-gruhn","San Mateo, CA","1947","12","21","Married","John Marshall Collins","San Jose, CA","2 children","LUT","Lutheran",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Immigration and Border Security","2014","Ranking Member, Subcommittee on Immigration and Border Security, U.S. House Committee on the Judiciary","2013-Current","BUS","Executive Director","LAW","Partner","Santa Clara University Law School (CA)","J.D.","1975","Stanford University (CA)","B.A.","1970","","","","","","","","","","Rep. Zoe Lofgren","US Representative","Room 1401","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0519","","http://lofgren.house.gov/contact/","http://zoelofgren.house.gov","","http://www.facebook.com/zoelofgren","http://twitter.com/repzoelofgren","http://www.youtube.com/user/RepZoeLofgren","Images\Photos\FL\H","Lofgren_Zoe_158733.jpg"
21787,158734,"FL","H",54,"CA","California","20","","",6,75.200000000000003,"1993","2016","G","H4CA17021",0,0,100,95,95,95,25,34,"AOK","Retiring at end of term",435,869,"D","Sam","Farr","","Sam","Rep.","","US Representative","","M","Samuel Farr","far","San Francisco, CA","1941","07","04","Married","Shary Baldwin","Carmel, CA","1 child ;  2 grandchildren ","EPI","Episcopalian",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Agriculture, Rural Development, FDA and Related Agencies","2014","Ranking Minority Member, U.S. House Subcommittee on Agriculture, Rural Development, FDA and Related Agencies","2013","PUB","Budget Analyst","VOL","Volunteer","Santa Clara University (CA)","Att.","2013","Monterey Institute of International Studies (CA)","Att.","2013","Willamette University (OR)","B.S.","1963","","","","","","","Rep. Sam Farr","US Representative","Room 1126","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0520","","http://forms.house.gov/farr/webforms/issue_subscribe.html","http://www.farr.house.gov","","http://www.facebook.com/RepSamFarr","http://twitter.com/RepSamFarr","http://www.youtube.com/user/RepSamFarr","Images\Photos\FL\H","Farr_Sam_158734.jpg"
21788,211691,"FL","H",129,"CA","California","22","","",5,72,"2002","2016","G","H8CA20059",0,0,0,0,7,9,100,93,"AOK","Normal",437,871,"R","Devin","Nunes","G.","Devin","Rep.","","US Representative","","M","Devin Gerald Nunes","NOO-nehz","Tulare County, CA","1973","10","01","Married","Elizabeth Tamariz","Tulare, CA","3 children ","ROC","Roman Catholic",2,"Hispanic/Latino","Chairman, U.S. House Subcommittee on Trade","2014","Candidate, Nomination to U.S. House of Representatives","1998","PUB","CA State Director","AGR","Manager","California State Polytechnic University","M.S.","1996","California State Polytechnic University","B.S.","1995","College of the Sequoias (CA)","A.A.","1993","","","","","","","Rep. Devin Nunes","US Representative","Room 1013","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0522","","http://nunes.house.gov/contactform/","http://nunes.house.gov","http://devinnunes.blogspot.com","http://www.facebook.com/Devin-Nunes-376470350795","http://twitter.com/Rep_DevinNunes","http://www.youtube.com/user/RepDevinNunes","Images\Photos\FL\H","Nunes_Devin_211691.jpg"
21789,211752,"FL","H",175,"CA","California","23","","",6,74.799999999999997,"2006","2016","G","H6CA22125",0,0,0,0,7,8,100,92,"AOK","Normal",438,872,"R","Kevin","McCarthy","","Kevin","Rep.","","US Representative","","M","Kevin O. McCarthy","muh-KAR-thee","Bakersfield, CA","1965","01","26","Married","Judy","Bakersfield, CA","2 children","BAP","Baptist",5,"White/Caucasian","Majority Leader, U.S. House of Representatives","2014-Current","Majority Whip, U.S. House of Representatives","2011-2014","BUS","Trustee","PUB","District Director","University of California, Bakersfield","M.B.A.","1994","California State University, Bakersfield","B.A.","1989","Bakersfield College (CA)","","1985","","","","","","","Rep. Kevin McCarthy","US Representative","Room 2421","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0523","","http://kevinmccarthy.house.gov/contact","http://kevinmccarthy.house.gov","","http://www.facebook.com/CongressmanKevinMcCarthy","http://twitter.com/GOPLeader","http://www.youtube.com/user/repkevinmccarthy","Images\Photos\FL\H","McCarthy_Kevin_211752.jpg"
21790,158739,"FL","H",84,"CA","California","24","","",10,51.899999999999999,"1998","2016","G","H8CA22089",0,0,0,95,94,94,25,41,"AOK","Retiring at end of term",439,873,"D","Lois","Capps","","Lois","Rep.","","US Representative","","F","Lois Ragnhild Grimsrud Capps","kaps","Ladysmith, WI","1938","01","10","Widow","","Santa Barbara, CA","3 children (1 deceased)","LUT","Lutheran",5,"White/Caucasian","","","","","MED","Director","MED","Instructor","University of California - Santa Barbara (CA)","M.Ed.","1990","Yale University (CT)","M.A.","1964","Pacific Lutheran University (WA)","B.S.N.","1959","","","","","","","Rep. Lois Capps","US Representative","Room 2231","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0524","","http://capps.house.gov/contact-me/email-me","http://capps.house.gov/","","http://www.facebook.com/loiscapps","http://twitter.com/RepLoisCapps","http://www.youtube.com/user/RepLoisCapps","Images\Photos\FL\H","Capps_Lois_158739.jpg"
21791,209456,"FL","H",220,"CA","California","27","","",22,59.399999999999999,"2009","2016","G","H0CA32101",0,0,100,95,99,99,25,23,"AOK","Normal",442,876,"D","Judy","Chu","","Judy","Rep.","","US Representative","Dr.","F","Judy Chu","choo","Los Angeles, CA","1953","07","07","Married","Michael Eng","Monterey Park, CA","","","",4,"Asian/Pacific American","Ranking Minority Member, U.S. House Subcommittee on Economic Growth, Tax and Capital Access","2014","Vice Chair and Member, CA State Board of Equalization","2007-2009","EDU","Psychology Professor","EDU","Associate Professor","California School of Professional Psychology","Ph.D.","1979","California School Professional Psychology, Los Angeles","M.A.","1977","University of California, Los Angeles","B.A.","1974","","","","","","","Rep. Judy Chu","US Representative","Room 2423","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0527","","http://chu.house.gov/connect-with-me/email-judy","http://www.chu.house.gov","","http://www.facebook.com/RepJudyChu","http://twitter.com/RepJudyChu","http://www.youtube.com/user/RepJudyChu","Images\Photos\FL\H","Chu_Judy_209456.jpg"
21792,267746,"FL","H",404,"CA","California","25","","",13,53.299999999999997,"2014","2016","G","H4CA25123",0,0,0,0,0,0,0,0,"AOK","Normal",440,874,"R","Steve","Knight","T.","Steve","Rep.","","US Representative","","M","Stephen T. Knight","nite","Edwards Air Force Base, CA","1966","12","17","Married","Lily","Lancaster, CA","2 children","ROC","Roman Catholic",5,"White/Caucasian","Member (CA021 R), CA State Senate","2012-2014","Member (CA021 R), CA State Senate","2012-2014","LEN","Police Officer","","","Antelope Valley College (CA)","A.A.","2006","Palmdale High School (CA)","","2006","","","","U.S. Army","","2006","","","","Rep. Steve Knight","US Representative","Room 1023","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0525","","https://knight.house.gov/contact/email","https://knight.house.gov/","","http://www.facebook.com/RepresentativeSteveKnight","http://twitter.com/SteveKnight25","","Images\Photos\FL\H","Knight_Steve_267746.jpg"
21793,193010,"FL","H",108,"CA","California","28","","",16,76.5,"2000","2016","G","H0CA27085",0,0,80,85,93,93,25,40,"AOK","Normal",443,877,"D","Adam","Schiff","B.","Adam","Rep.","","US Representative","","M","Adam Bennett Schiff","shihf","Framingham, MA","1960","06","22","Married","Eve Sanderson","Burbank, CA","2 children","JEW","Jewish",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Technical and Tactical Intelligence","2014","Ranking Minority Member, U.S. House Subcommittee on Technical and Tactical Intelligence","2013","LAW","Criminal Prosecutor","LAW","Associate","Harvard University Law School (MA)","J.D.","1985","Stanford University (CA)","B.A.","1982","","","","","","","","","","Rep. Adam Schiff","US Representative","Room 2411","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0528","","http://schiff.house.gov/email-congressman-schiff1","http://schiff.house.gov","","http://www.facebook.com/RepAdamSchiff","http://twitter.com/RepAdamSchiff","http://www.youtube.com/user/RepAdamSchiff","Images\Photos\FL\H","Schiff_Adam_193010.jpg"
21795,248455,"FL","H",308,"CA","California","26","","",27,51.299999999999997,"2012","2016","G","H2CA00120",0,0,0,0,0,90,0,54,"AOK","Normal",441,875,"D","Julia","Brownley","","Julia","Rep.","","US Representative","","F","Julia Brownley","BROWN-lee","Aiken, SC","1952","08","28","Divorced","","Westlake Village, CA","2 children","EPI","Episcopalian",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Health","2014","Member (CA041 D), CA State Assembly","2006-2012","OTH","Homemaker","BUS","Product Manager of an office furniture company","American University (DC)","M.B.A.","1979","Mount Vernon College for Women (DC)","B.A.","1975","","","","","","","","","","Rep. Julia Brownley","US Representative","Room 1019","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0526","","https://juliabrownley.house.gov/contact/email-me","http://juliabrownley.house.gov/","","http://www.facebook.com/RepJuliaBrownley","http://twitter.com/JuliaBrownley26","http://www.youtube.com/user/RepJuliaBrownley","Images\Photos\FL\H","Brownley_Julia_248455.jpg"
21796,158741,"FL","H",80,"CA","California","30","","",9,65.599999999999994,"1996","2016","G","H6CA24113",0,0,90,80,96,96,25,38,"AOK","Normal",445,879,"D","Brad","Sherman","J.","Brad","Rep.","","US Representative","","M","Brad James Sherman","SHUR-muhn","Los Angeles, CA","1954","10","24","Married","Lisa Kaplan","Sherman Oaks, CA","3 children ","JEW","Jewish",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Terrorism, Nonproliferation and Trade","2014","Ranking Minority Member, U.S. House Subcommittee on Terrorism, Nonproliferation and Trade","2013","BUS","Certified Tax Law Specialist","BUS","Tax Attorney and Certified Public Accountant","Harvard University Law School (MA)","J.D.","1979","University of California, Los Angeles","B.A.","1974","Orange Coast University (CA)","Att.","1974","","","","","","","Rep. Brad Sherman","US Representative","Room 2242","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0530","brad.sherman@mail.house.gov","http://sherman.house.gov/contact/contact-congressman-sherman-form","http://sherman.house.gov","","http://www.facebook.com/CongressmanBradSherman","http://twitter.com/BradSherman","http://www.youtube.com/user/ShermanCA27","Images\Photos\FL\H","Sherman_Brad_158741.jpg"
21800,158747,"FL","H",34,"CA","California","34","","",3,72.5,"1992","2016","G","H2CA30143",0,0,90,100,95,95,25,30,"AOK","Normal",449,883,"D","Xavier","Becerra","","Xavier","Rep.","","US Representative","","M","Xavier Becerra","beh-SEH-rah","Sacramento, CA","1958","01","26","Married","Dr. Carolina Reyes","Los Angeles, CA","3 children","ROC","Roman Catholic",2,"Hispanic/Latino","Ranking Minority Member, U.S. House Subcommittee on Social Security","2014","House Democratic Caucus Vice Chairman, U.S. House of Representatives","2013","PUB","Administrative Assistant","LAW","Staff Attorney","Universidad de Salamanca (Spain)","","1979","Stanford University Law School (CA)","J.D.","1984","Stanford University (CA)","B.A.","1980","","","","","","","Rep. Xavier Becerra","US Representative","Room 1226","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0534","","http://becerraforms.house.gov/forms/writeyourrep/","http://becerra.house.gov","","http://www.facebook.com/XavierBecerra","http://twitter.com/repbecerra","http://www.youtube.com/user/XavierBecerra","Images\Photos\FL\H","Becerra_Xavier_158747.jpg"
