"UID","PID","LEGTYPE","CHAMBER","CHAMBERRANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","STATUSID","STATUS","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","INCUMBENT","CUROFC","CUROFCUID","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
7389,424256,"SLE","H",,"HI","Hawaii","003","","",,54.799999999999997,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1373,1852,"D","Richard","Onishi","H.K.","Richard","Mr.","","Hawaii Representative Elect","","M","Richard H.K. Onishi","","","","","","Married","Joni Yasue (Taniguchi)","","3 children ","","",,"","","",,"","","","","PUB","Information System Analyst V","EDU","Lecturer for the Hawaii Community College Business Education Division","University of Hawaii at Hilo","B.B.A.","1986","Honolulu Community College","","1983","Hilo High School (HI)","","1972","U.S. Army","","1973-1977","","","","Mr. Richard Onishi","Hawaii Representative Elect","Room 435","Hawai'i State Capitol","415 South Beretania Street","","Honolulu, HI 96813","reponishi@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=onishi","","http://www.facebook.com/FriendsForRichardOnishi","","","Images\Photos\SLE\HI\H","Onishi_Richard_424256.jpg"
7390,249207,"SLE","H",,"HI","Hawaii","004","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1374,1853,"D","Faye","Hanohano","P.","Faye","Rep.","","Hawaii Representative","","F","Faye P. Hanohano","","Pahoa, HI","1953","12","21","Married","Leslie Kalani","Pahoa, HI","2 children ","USP","Protestant - Unspecified Christian",4,"Asian/Pacific American","Y","State Legislator for Hawaii House District 04",30251,"Assistant Majority Floor Leader, HI State House of Representatives","2008","","","EDU","Hawaii Studies Lecturer","EDU","Program Coordinator, Substitute Teacher","University of Phoenix (AZ)","M.B.A.","2008","University of Hawaii, Hilo","B.A.","2008","Hawaii Community College","A.D.","2008","","","","","","","Rep. Faye Hanohano","Hawaii Representative","Room 303","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","rephanohano@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=hanohano","","","","","Images\Photos\SLE\HI\H","Hanohano_Faye_249207.jpg"
7391,271960,"SLE","H",,"HI","Hawaii","005","","",,63.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1375,1854,"D","George","Coffman","D.","Denny","Rep.","","Hawaii Representative Elect","","M","George D. Coffman","","San Diego, CA","1944","","","Married","Bonnie","Kailua, HI","2 children; 1 grandchild","","",5,"White/Caucasian","","State Legislator for Hawaii House District 06",32322,"Vice Chair, West Hawaii Democratic Party","2008","Member, Kona Community Development Plan","2008","BUS","Employee","BUS","Owner, Operator","National University, San Diego (CA)","B.A.","2008","Coleman College (CA)","A.D.","2008","","","","U.S. Army","SPC E4","2008","","","","Rep. George Coffman","Hawaii Representative Elect","Room 317","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","repcoffman@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=coffman","","","","","Images\Photos\SLE\HI\H","Coffman_George_271960.jpg"
7392,410523,"SLE","H",,"HI","Hawaii","006","","",,63.899999999999999,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1376,1855,"D","Nicole","Lowen","E.","Nicole","Ms.","","Hawaii Representative Elect","","F","Nicole E. Lowen","","","","","","","","","","","",5,"White/Caucasian","","",,"","","","","PUB","Committee Clerk","PUB","Legislative Researcher","University of Hawaii","Mast. Deg.","2008","University of Pennsylvania","Bach. Deg.","2008","","","","","","","","","","Ms. Nicole Lowen","Hawaii Representative Elect","Room 320","Hawai'i State Capitol","415 South Beretania Street","","Honolulu, HI 96813","replowen@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=lowen","","http://www.facebook.com/nicolelowenforkona","","","Images\Photos\SLE\HI\H","Lowen_Nicole_410523.jpg"
8184,211914,"SLE","H",,"GA","Georgia","165","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7861,1687,"D","Mickey","Stephens","","Mickey","Rep.","","Georgia Representative Elect","","M","Edward Stephens","","Savannah, GA","","","","Married","Gloria Fields","Savannah, GA","2 children; 2 grandchildren","CAT","Catholic",1,"Black/African American","","State Legislator for Georgia House District 161",28006,"Member, GA State House of Representatives","2002-2004","Secretary/Treasurer, GA House Committee on Economic Development and Tourism Committee","2004","EDU","Educator","","","Cambridge College (MA)","M.Ed.","2004","Savannah State University (GA)","B.S.","2004","","","","","","","","","","Rep. Mickey Stephens","Georgia Representative Elect","Room 409","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","mickey.stephens@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=743&Session=21","","http://www.facebook.com/pages/Rep-Mickey-Stephens-D-161/90780146183","","","Images\Photos\SLE\GA\H","Stephens_Mickey_211914.jpg"
8185,291293,"SLE","H",,"GA","Georgia","166","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7862,1688,"R","Ben","Watson","","Ben","Rep.","","Georgia Representative Elect","Dr.","M","Ben Watson","","Twin City, GA","","","","Married","Bernice","Isle of Hope, GA","3 children ","","",5,"White/Caucasian","","State Legislator for Georgia House District 163",28011,"","","","","MED","Physician","","","Medical College of Georgia","M.D.","2004","University of Georgia","Bach. Deg.","2004","Emanuel County Institute (GA)","","2004","","","","","","","Rep. Ben Watson","Georgia Representative Elect","Room 404","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","ben.watson@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=784&Session=21","","http://www.facebook.com/BenWatsonGA","http://twitter.com/Dr_Ben_Watson","","Images\Photos\SLE\GA\H","Watson_Ben_291293.jpg"
8186,227389,"SLE","H",,"GA","Georgia","167","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7863,1690,"R","Jeff","Chapman","L.","Jeff","Sen.","","Georgia Representative Elect","","M","Jeff Lamar Chapman","","","","07","14","Married","Angela","Brunswick, GA","2 children","MET","Methodist",5,"White/Caucasian","","",,"Vice Chair, GA State Senate Committee on Veterans and Military Affairs","2010","Secretary, GA State Senate Committee on Public Safety","2010","BUS","Founder and Former Owner","BUS","Co-Owner","","","","","","","","","","GA Air National Guard","","2010","","","","Sen. Jeff Chapman","Georgia Representative Elect","","","130 Demery Drive","","Brunswick, GA 31523","jefflchapman@comcast.net","","http://www.friendsofjeffchapman.com","","","","","Images\Photos\SLE\GA\H","Chapman_Jeff_227389.jpg"
8187,211917,"SLE","H",,"GA","Georgia","168","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7864,1691,"D","Al","Williams","","Al","Rep.","","Georgia Representative Elect","","M","Al Williams","","Midway, GA","","08","02","Married","Olivia","Midway, GA","","BAP","Baptist",1,"Black/African American","","State Legislator for Georgia House District 165",32286,"Member, Liberty County Democratic Committee","2010","Member, Citizens Advisory Committee for Georgia Power","2010","BUS","President","PUB","Legislative Aide","John Marshall University Law School (IL)","","2010","St. Leo University (FL)","","2010","Liberty County High School","","2010","U.S. Army","","2010","","","","Rep. Al Williams","Georgia Representative Elect","Room 511","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","al.williams@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=230&Session=21","","http://www.facebook.com/pages/State-Rep-Al-Williams-D-165/91263221674","","","Images\Photos\SLE\GA\H","Williams_Al_211917.jpg"
8188,193860,"SLE","H",,"GA","Georgia","169","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7865,1698,"R","Charles","Sims","N.","Chuck","Rep.","Jr.","Georgia Representative","","M","Charles Neil Sims Jr.","","El Paso, TX","1958","02","19","Married","Rebecca Leigh Littleton","Douglas, GA","3 children","MET","Methodist",5,"White/Caucasian","Y","State Legislator for Georgia House District 169",28022,"Candidate, GA State House of Representatives","2010","Member, Leadership Georgia","2010","BUS","Funeral Director","","","The Citadel Military College (SC)","B.B.A.","1980","Gupton-Jones College of Funeral Services (GA)","","1980","","","","GA Army National Guard","CPT","1980-1996","U.S. Army Corps of Engineers","LTC","1980-1996","Rep. Charles Sims Jr.","Georgia Representative","Room 401","State Capitol Building","206 Washington Street","","Atlanta, GA 30334","chuck.sims@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=208&Session=21","","http://www.facebook.com/pages/Rep-Chuck-Sims-R-169/88595664821?ref=ts","","","Images\Photos\SLE\GA\H","Sims_Charles_193860.jpg"
8189,193859,"SLE","H",,"GA","Georgia","170","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7866,1701,"R","Penny","Houston","","Penny","Rep.","","Georgia Representative","","F","Lillian Penelope Houston","","Albany, GA","1942","09","09","Divorced","","Nashville, GA","3 children; 4 grandchildren","MET","Methodist",5,"White/Caucasian","Y","State Legislator for Georgia House District 170",28021,"Former Member, Berrien County Board of Education","1988-1996","Member, GA Tobacco Community Development Board","1988-1996","BUS","Employee","","","Stephen's College (MO)","A.A.","1962","University of Georgia","B.S.","1962","","","","","","","","","","Rep. Penny Houston","Georgia Representative","Room 245","State Capitol Building","206 Washington Street","","Atlanta, GA 30334","penny.houston@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=130&Session=21","","http://www.facebook.com/pages/Rep-Penny-Houston-R-170/117863039288","","","Images\Photos\SLE\GA\H","Houston_Penny_193859.jpg"
8190,267985,"SLE","H",,"GA","Georgia","171","","",,59.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7867,1703,"R","Jay","Powell","","Jay","Rep.","","Georgia Representative","","M","Jay Powell","","","","11","18","Married","Carole B.","","","","",5,"White/Caucasian","Y","State Legislator for Georgia House District 171",28019,"","","","","LAW","Attorney","","","","","","","","","","","","","","","","","","Rep. Jay Powell","Georgia Representative","Room 401","State Capitol Building","206 Washington Street","","Atlanta, GA 30334","jay.powell@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=728&Session=21","","http://www.facebook.com/pages/Rep-Jay-Powell-R-171/106436515126?ref=ts","","","Images\Photos\SLE\GA\H","Powell_Jay_267985.jpg"
8191,423416,"SLE","H",,"GA","Georgia","172","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7868,1704,"R","Sam","Watson","","Sam","Mr.","","Georgia Representative Elect","","M","Sam Watson","","","","","","Married","Emily","","2 children ","BAP","Baptist",,"","","",,"","","","","AGR","Farmer","","","University of Georgia","Bach. Deg.","1962","Abraham Baldwin Agricultural College (GA)","","1962","Colquitt County High School (GA)","","1962","","","","","","","Mr. Sam Watson","Georgia Representative Elect","","","PO Box 3914","","Moultrie, GA 31776","samw@southernvalley.us","","http://www.votesamwatson.com","","http://www.facebook.com/pages/Sam-Watson-for-State-House/111354535663601","","","Images\Photos\SLE\GA\H","Watson_Sam_423416.jpg"
8192,291302,"SLE","H",,"GA","Georgia","173","","",,59.100000000000001,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7869,1706,"R","Darlene","Taylor","K.","Darlene","Rep.","","Georgia Representative","","F","Darlene K. Taylor","","","","","","Married","John Taylor","Thomasville, GA","2 children ;  4 grandchildren ","","",,"","Y","State Legislator for Georgia House District 173",32269,"","","","","BUS","Owner","BUS","Founder, Former Owner","","","","","","","","","","","","","","","","Rep. Darlene Taylor","Georgia Representative","Room 501","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","darlene.taylor@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=786&Session=21","","http://www.facebook.com/people/Darlene-Taylor/1550329322","","","Images\Photos\SLE\GA\H","Taylor_Darlene_291302.jpg"
8193,209144,"SLE","H",,"GA","Georgia","174","","",,69.5,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7870,1720,"R","Ellis","Black","","Ellis","Rep.","","Georgia Representative","","M","Ellis Black","","Clyattville, GA","1942","07","28","Married","Aletha M.","Valdosta, GA","","MET","Methodist",5,"White/Caucasian","Y","State Legislator for Georgia House District 174",31352,"Member and Chair, Lowndes County Board of Education","1992-1996","Member, Lowndes County Planning Commission","1990-1994","AGR","Farmer","","","Lowndes County High School","","1990-1994","University of Georgia","B.S.","1990-1994","","","","","","","","","","Rep. Ellis Black","Georgia Representative","Room 607","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","ellis.black@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=66&Session=21","","http://www.facebook.com/pages/State-Rep-Ellis-Black-R-174/54608900998","","","Images\Photos\SLE\GA\H","Black_Ellis_209144.jpg"
8194,249193,"SLE","H",,"GA","Georgia","175","","",,70.5,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7871,1722,"R","Amy","Carter","","Amy","Rep.","","Georgia Representative","","F","Amy Alexander Carter","","Valdosta, GA","1970","03","14","Married","Doug Carter","Valdosta, GA","2 children","CHC","Christian Church",5,"White/Caucasian","Y","State Legislator for Georgia House District 175",28034,"","","","","EDU","Former Instructor","EDU","Educator","Valdosta State University (GA)","B.A.","1990-1994","","","","","","","","","","","","","Rep. Amy Carter","Georgia Representative","Room 109","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","amy.carter@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=76&Session=21","","http://www.facebook.com/pages/State-Rep-Amy-Alexander-Carter-D-175/88211765201","","","Images\Photos\SLE\GA\H","Carter_Amy_249193.jpg"
8195,311552,"SLE","H",,"GA","Georgia","176","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7872,1726,"R","Jason","Shaw","","Jason","Rep.","","Georgia Representative","","M","Jason Shaw","","","","","","Married","Katy Miller","Lakeland, GA","1 child ","MET","Methodist",5,"White/Caucasian","Y","State Legislator for Georgia House District 176",28033,"Member, South Regional Joint Development Authority","1990-1994","","","BUS","Partner","BUS","Owner","University of Georgia","Bach. Deg.","1990-1994","","","","","","","","","","","","","Rep. Jason Shaw","Georgia Representative","Room 508","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","jason.shaw@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=787&Session=21","","","","","Images\Photos\SLE\GA\H","Shaw_Jason_311552.jpg"
8196,423431,"SLE","H",,"GA","Georgia","177","","",,67.299999999999997,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7873,1760,"D","Dexter","Sharper","L.","Dexter","Mr.","","Georgia Representative Elect","","M","Dexter Lenorris Sharper","","","","","","","","","","","",,"","","",,"","","","","","","","","","","","","","","","","","","","","","","","Mr. Dexter Sharper","Georgia Representative Elect","","","19 Sharper Circle","","Valdosta, GA 31601-6200","dextersharper@yahoo.com","","","","","","","Images\Photos\SLE\GA\H","Sharper_Dexter_423431.jpg"
8197,332040,"SLE","H",,"GA","Georgia","178","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7874,1764,"R","Chad","Nimmer","","Chad","Rep.","","Georgia Representative","","M","Chad Nimmer","","Blackshear, GA","","","","Married","Amy Rigdon","Blackshear, GA","2 children ","BAP","Baptist",5,"White/Caucasian","Y","State Legislator for Georgia House District 178",28026,"","","","","BUS","Co-Owner","BUS","Timber Broker, Manager","","","","","","","","","","","","","","","","Rep. Chad Nimmer","Georgia Representative","Room 607-C","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","chad.nimmer@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=790&Session=21","","","","","Images\Photos\SLE\GA\H","Nimmer_Chad_332040.jpg"
7394,193927,"SLE","H",,"HI","Hawaii","008","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1378,1857,"D","Joseph","Souki","M.","Joe","Rep.","","Hawaii Representative","","M","Joseph M. Souki","","Puunene, HI","1933","04","25","Married","Frances Borge","Wailuku, HI","2 children","CAT","Catholic",5,"White/Caucasian","Y","State Legislator for Hawaii House District 08",28089,"Member, Oahu Metropolitan Planning Organization Policy Committee","2003","Majority Speaker Emeritus, HI State House of Representatives","2003","REL","Realtor","BUS","Executive Director","Woodbury University (CA)","B.B.A.","1954","St. Anthony High School","","1954","","","","U.S. Army","PFC","1954-1956","U.S. Army","","1954-1956","Rep. Joseph Souki","Hawaii Representative","Room 433","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","repsouki@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=souki","","http://www.facebook.com/joesouki","","","Images\Photos\SLE\HI\H","Souki_Joseph_193927.jpg"
7396,249209,"SLE","H",,"HI","Hawaii","010","","",,63.899999999999999,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1380,1859,"D","Angus","McKelvey","L.K.","Angus","Rep.","","Hawaii Representative","","M","Angus L.K. McKelvey","","Honolulu, HI","1968","","","Single","","Lahaina, HI","","NON","Unspecified/Other",5,"White/Caucasian","Y","State Legislator for Hawaii House District 10",32320,"Member, Maui County Cost of Government Commission","1954-1956","Member, Lahaina Restoration Foundation","1954-1956","BUS","Publisher","PUB","Legislator","","","","","","","","","","","","","","","","Rep. Angus McKelvey","Hawaii Representative","Room 427","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","repmckelvey@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=mckelvey","","","","","Images\Photos\SLE\HI\H","McKelvey_Angus_249209.jpg"
