"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
21789,158739,"FL","H",137,"CA","California","23","","",15,57.799999999999997,"1998","2012","G","H8CA22089",0,0,95,0,100,0,55,0,"AOK","Normal",438,872,"D","Lois","Capps","","Lois","Rep.","","US Representative","","F","Lois Ragnhild Grimsrud Capps","kaps","Ladysmith, WI","1938","01","10","Widow","","Santa Barbara, CA","3 children (1 deceased)","LUT","Lutheran",5,"White/Caucasian","","","","","MED","Director","MED","Instructor","University of California - Santa Barbara (CA)","M.Ed.","1990","Yale University (CT)","M.A.","1964","Pacific Lutheran University (WA)","B.S.N.","1959","","","","","","","Rep. Lois Capps","US Representative","Room 2231","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0523","","http://capps.house.gov/contact-me/email-me","http://www.house.gov/capps","","http://www.facebook.com/loiscapps","http://twitter.com/RepLoisCapps/","http://www.youtube.com/user/RepLoisCapps","Images\Photos\FL\H","Capps_Lois_158739.jpg"
21790,158740,"FL","H",33,"CA","California","24","","",3,60,"1986","2012","G","H6CA21028",0,0,5,0,13,0,89,0,"AOK","Retiring at end of term",439,873,"R","Elton","Gallegly","","Elton","Rep.","","US Representative","","M","Elton William Gallegly","GA-luh-glee","Huntington Park, CA","1944","03","07","Married","Janice Shrader","Simi Valley, CA","4 children","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Mayor, Simi Valley (CA)","1980-1986","Member, Simi Valley City Council","1979-1980","REL","Executive","","","California State University - Los Angeles","Att.","1963","Huntington Park High School (CA)","","1962","","","","","","","","","","Rep. Elton Gallegly","US Representative","","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0524","","http://forms.house.gov/write/gallegly/email-me.shtml","http://www.house.gov/gallegly","","","http://twitter.com/eltongallegly24","http://www.youtube.com/user/usrepeltongallegly","Images\Photos\FL\H","Gallegly_Elton_158740.jpg"
21791,158741,"FL","H",132,"CA","California","27","","",14,65.200000000000003,"1996","2012","G","H6CA24113",0,0,100,0,96,0,50,0,"AOK","Normal",442,876,"D","Brad","Sherman","J.","Brad","Rep.","","US Representative","","M","Brad James Sherman","SHUR-muhn","Los Angeles, CA","1954","10","24","Married","Lisa Kaplan","Sherman Oaks, CA","3 children ","JEW","Jewish",5,"White/Caucasian","Member and Chair, CA State Board of Equalization","1991-1996","","","BUS","Certified Tax Law Specialist","BUS","Tax Attorney and Certified Public Accountant","Harvard University Law School (MA)","J.D.","1979","University of California - Los Angeles","B.A.","1974","Orange Coast University (CA)","Att.","1974","","","","","","","Rep. Brad Sherman","US Representative","Room 2242","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0527","sherman.personal@mail.house.gov","https://shermanforms.house.gov/contact/contact-form.shtml","http://bradsherman.house.gov","","http://www.facebook.com/pages/Congressman-Brad-Sherman/63158229861","http://twitter.com/BradSherman","http://www.youtube.com/ShermanCA27","Images\Photos\FL\H","Sherman_Brad_158741.jpg"
21792,158742,"FL","H",82,"CA","California","25","","",7,61.899999999999999,"1992","2012","G","H2CA25036",0,0,10,0,9,0,80,0,"AOK","Normal",440,874,"R","Buck","McKeon","","Buck","Rep.","","US Representative","","M","Howard P. McKeon","mih-KEE-uhn","Los Angeles, CA","1939","09","09","Married","Patricia Kunz","Santa Clarita, CA","6 children ; 31 grandchildren","MOR","Mormon",5,"White/Caucasian","Delegate, White House Conference on Aging","2004","Member, Santa Clarita City Council","1987-1992","BUS","Chair and Founding Director","BUS","Co-owner","Brigham Young University (UT)","B.S.","1985","Verdugo High School (CA)","","1985","","","","","","","","","","Rep. Buck McKeon","US Representative","Room 2184","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0525","","http://mckeon.house.gov/contact/","http://mckeon.house.gov","","http://www.facebook.com/BuckMcKeon","http://twitter.com/BuckMcKeon","http://www.youtube.com/BuckMcKeon","Images\Photos\FL\H","McKeon_Buck_158742.jpg"
21793,158743,"FL","H",23,"CA","California","28","","",4,69.599999999999994,"1982","2012","G","H2CA26026",0,0,85,0,100,0,53,0,"AOK","Normal",443,877,"D","Howard","Berman","L.","Howard","Rep.","","US Representative","","M","Howard Lawrence Berman","BUR-muhn","Los Angeles, CA","1941","04","15","Married","Janis Schwartz","Valley Village, CA","2 children ;  2 grandchildren ","JEW","Jewish",5,"White/Caucasian","Member, CA State Assembly","1973-1982","","","LAW","Associate","VOL","VISTA Volunteer","University of California School of Law - Los Angeles (CA)","LL.B.","1965","University of California - Los Angeles","B.A.","1962","","","","","","","","","","Rep. Howard Berman","US Representative","Room 2221","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0528","","http://www.house.gov/berman/contact/index.shtml","http://www.house.gov/berman","","http://www.facebook.com/RepHowardBerman?v=wall","","http://www.youtube.com/user/RepHowardBerman","Images\Photos\FL\H","Berman_Howard_158743.jpg"
21795,158745,"FL","H",16,"CA","California","26","","",2,54.200000000000003,"1980","2012","G","H8CA35032",0,0,20,0,4,0,85,0,"AOK","Retiring at end of term",441,875,"R","David","Dreier","","David","Rep.","","US Representative","","M","David Timothy Dreier","DRY-ur","Kansas City, MO","1952","07","05","Single","","San Dimas, CA","","CSC","Christian Scientist",5,"White/Caucasian","Co-Chair, Arnold Schwarzenegger’s Campaign and Transition Team","2003","Parliamentarian, Republican National Convention","2000","BUS","Vice President","BUS","Director of Marketing and Government","Claremont Graduate School (CA)","M.A.","1976","Claremont McKenna College (CA)","B.A.","1975","","","","","","","","","","Rep. David Dreier","US Representative","Room 1628","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0526","","http://dreier.house.gov/contact.shtml","http://dreier.house.gov","","","","http://www.youtube.com/user/RepDavidDreier","Images\Photos\FL\H","Dreier_David_158745.jpg"
21796,158746,"FL","H",8,"CA","California","30","","",3,64.700000000000003,"1974","2012","G","H6CA24048",0,0,90,0,100,0,53,0,"AOK","Normal",445,879,"D","Henry","Waxman","A.","Henry","Rep.","","US Representative","","M","Henry Arnold Waxman","WAKS-muhn","Los Angeles, CA","1939","09","12","Married","Janet Kessler","Los Angeles, CA","2 children ;  5 grandchildren ","JEW","Jewish",5,"White/Caucasian","Member, CA State Assembly","1969-1974","President, CA Federation of Young Democrats","1965-1967","LAW","Attorney","","","University of California - Los Angeles","J.D.","1964","University of California - Los Angeles","B.A.","1961","","","","","","","","","","Rep. Henry Waxman","US Representative","Room 2204","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0530","","https://waxman.house.gov/contact-me/email-me","http://waxman.house.gov","","http://www.facebook.com/Rep.HenryWaxman","","http://www.youtube.com/user/RepHenryWaxman/","Images\Photos\FL\H","Waxman_Henry_158746.jpg"
36750,224949,"FL","H",222,"NC","North Carolina","01","","",5,59.299999999999997,"2004","2012","G","H4NC01046",0,0,90,0,92,0,65,0,"AOK","Normal",4646,5471,"D","G.K.","Butterfield","","G.K.","Rep.","Jr.","US Representative","","M","George Kenneth Butterfield, Jr.","BUT ter FEEL d","Wilson, NC","1947","04","27","Divorced","","Wilson, NC","2 children","BAP","Baptist",6,"Two or More Ethnicities","Judge, NC Special Superior Court","2002-2004","Justice, NC Supreme Court","2001-2002","LAW","Senior Partner","BUS","Owner and Operator","North Carolina Central University School of Law","J.D.","1974","North Carolina Central University","B.A.","1971","Charles H. Darden High School","","1965","U.S. Army","","1968-1970","","","","Rep. G.K. Butterfield Jr.","US Representative","Room 2305","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3301","","http://butterfieldforms.house.gov/contact-us-form","http://butterfield.house.gov","","http://www.facebook.com/congressmangkbutterfield","http://twitter.com/gkbutterfield","http://www.youtube.com/user/gkbutterfield","Images\Photos\FL\H","Butterfield_GK_224949.jpg"
36764,226527,"FL","H",232,"NE","Nebraska","01","","",2,71.299999999999997,"2004","2012","G","H4NE01064",0,0,15,0,21,0,90,0,"AOK","Normal",3918,4542,"R","Jeff","Fortenberry","","Jeff","Rep.","","US Representative","","M","Jeffrey Lane Fortenberry","FOR-tuhn-bair-ee","Baton Rouge, LA","1960","12","27","Married","Celeste Gregory","Lincoln, NE","5 children","ROC","Roman Catholic",5,"White/Caucasian","Member, Lincoln City Council","1997-2001","","","BUS","Sales Representative","BUS","Public Relations and Foundation Activities Director","Franciscan University (OH)","M.A.","1996","Georgetown University (DC)","M.PP","1986","Louisiana State University","B.A.","1982","","","","","","","Rep. Jeff Fortenberry","US Representative","Room 1514","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2701","","http://fortenberry.house.gov/index.php?option=com_content&view=article&id=3374&Itemid=72","http://fortenberry.house.gov","","http://www.facebook.com/jefffortenberry","http://twitter.com/jefffortenberry","http://www.youtube.com/user/JeffFortenberry","Images\Photos\FL\H","Fortenberry_Jeff_226527.jpg"
36775,209540,"FL","H",241,"FL","Florida","14","","",8,68.599999999999994,"2004","2012","G","H4FL14059",0,0,5,0,5,0,79,0,"AOK","Running for other office",981,1423,"R","Connie","Mack","","Connie","Rep.","IV","US Representative","","M","Cornelius Harvey McGillicuddy IV","mak","Fort Myers, FL","1967","08","12","Married","Ann (div), Rep. Mary Bono","Fort Myers, FL","2 children (2 from previous marriage); 2 stepchildren ","CAT","Catholic",5,"White/Caucasian","Deputy Majority Leader, FL State House","2003-2004","Member, FL State House","2001-2002","BUS","Consultant","BUS","Marketing Executive","University of Florida","B.S.","1993","Sante Fe Community College (FL)","Att.","1988","","","","","","","","","","Rep. Connie Mack IV","US Representative","Room 115","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0914","","https://mack.house.gov/?p=Email","http://mack.house.gov","","http://www.facebook.com/RepConnieMack","http://twitter.com/RepConnieMack","http://www.youtube.com/user/RepConnieMack","Images\Photos\FL\H","Mack_Connie_209540.jpg"
36788,274097,"FL","H",432,"MP","Mariana Islands","01","","",1,43.200000000000003,"2008","2012","G","H8MP00041",0,0,0,0,0,0,0,0,"AOK","Normal",7982,8165,"D","Gregorio","Sablan","Kilili Camacho","Killili","Del.","","US Representative","","M","Gregorio Kilili Camacho Sablan","sah-BLAHN","Saipan, MP","1955","01","19","Married","Andrea C.","Saipan, MP","6 children","ROC","Roman Catholic",2,"Hispanic/Latino","Member, Northern Marianas House","1982-1986","Executive Director, Commonwealth Election Commission","1982-1986","PUB","Special Assistant","PUB","Management and Budget Special Assistant","University of Hawaii - Manoa","Att.","1990","University of Guam","Att.","1990","","","","U.S. Army","","1981-1986","","","","Del. Gregorio Sablan","US Representative","Room 423","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-5601","kilili@mail.house.gov","","http://www.sablan.house.gov","","http://www.facebook.com/pages/Gregorio-Kilili-Camacho-Sablan/153423912663","","http://www.youtube.com/user/CongressmanSablan","Images\Photos\FL\H","Sablan_Gregorio_274097.jpg"
21814,208499,"FL","H",252,"CA","California","48","","",15,60,"2005","2012","G","H6CA48039",0,0,10,0,4,0,70,0,"AOK","Normal",463,897,"R","John","Campbell","","John","Rep.","","US Representative","","M","John B.T. Campbell III","CAM bell","Los Angeles, CA","1955","07","19","Married","Catherine","Irvine, CA","2 children","PRE","Presbyterian",5,"White/Caucasian","Member, CA State Senate","2005","Co-Chair, Rescue California-Recall Gray Davis","2003","BUS","Chair and CEO","BUS","President and CEO","University of Southern California","M.A.","1977","University of California - Los Angeles","B.A.","1976","","","","","","","","","","Rep. John Campbell","US Representative","Room 2331","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0548","","http://forms.house.gov/campbell/webforms/issue_subscribe.htm","http://campbell.house.gov","","http://www.facebook.com/JohnCampbell","http://twitter.com/RepJohnCampbell","http://www.youtube.com/user/RepJohnCampbellCA48","Images\Photos\FL\H","Campbell_John_208499.jpg"
21817,445438,"FL","H",439,"CA","California","51","","",1,,"","","","",0,0,0,0,0,0,0,0,"VAC","Unresolved",466,900,"","","Vacant","","","","","US Representative","","","","","","","","","","","","","","",,"","","","","","","","","","","","","","","","","","","","","","","","","Vacant","US Representative","Room 2428","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0551","","http://filner.house.gov/contact-me/email-me","","","http://www.facebook.com/bobfilner","http://twitter.com/congbobfilner","http://www.youtube.com/user/bobfilnerca51","",""
21819,272496,"FL","H",303,"CA","California","52","","",17,63.100000000000001,"2008","2012","G","H8CA52052",0,0,0,0,17,0,87,0,"AOK","Normal",467,901,"R","Duncan","Hunter","D.","Duncan","Rep.","","US Representative","","M","Duncan D. Hunter Jr.","HUN-tur","San Diego, CA","1976","12","07","Married","Margaret","Alpine, CA","3 children","BAP","Baptist",5,"White/Caucasian","","","","","BUS","Business and Computer Analyst","","","Marine Corps Officer Candidate School (VA)","","2002","San Diego State University (CA)","B.A.","2001","Granite Hills High School (CA)","","1994","U.S. Marine Corps Reserve","Capt","2005-2007","U.S. Marine Corps","1stLt","2001-2005","Rep. Duncan Hunter","US Representative","Room 223","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0552","","http://hunterforms.house.gov/contact","http://www.hunter.house.gov","","http://www.facebook.com/DuncanHunter","","http://www.youtube.com/CongressmanHunter","Images\Photos\FL\H","Hunter_Duncan_272496.jpg"
21820,158770,"FL","H",118,"CO","Colorado","01","","",1,67.400000000000006,"1996","2012","G","H6CO01141",0,0,90,0,100,0,55,0,"AOK","Normal",589,1025,"D","Diana","DeGette","","Diana","Rep.","","US Representative","","F","Diana Louise DeGette","deh-GET","Tachikawa, Japan","1957","07","29","Married","Leo Lipinsky","Denver, CO","2 children","PRE","Presbyterian",5,"White/Caucasian","Member, CO State House","1992-1996","Deputy Public Defender, State of CO","1982-1984","JOU","Editor","LAW","Associate","New York University Law School","J.D.","1982","Colorado College","B.A.","1979","South High School (CO)","","1979","","","","","","","Rep. Diana DeGette","US Representative","Room 2335","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0601","","http://www.house.gov/formdegette/legist-contact-form.shtml","http://degette.house.gov","","http://www.facebook.com/DianaDeGette","http://twitter.com/RepDianaDeGette","http://www.youtube.com/user/RepDianaDeGette","Images\Photos\FL\H","DeGette_Diana_158770.jpg"
21821,267142,"FL","H",315,"CO","Colorado","02","","",3,57.399999999999999,"2008","2012","G","H8CO02137",0,0,90,0,96,0,60,0,"AOK","Normal",590,1026,"D","Jared","Polis","","Jared","Rep.","","US Representative","","M","Jared Schultz Polis","POLL-lis","Boulder, CO","1975","05","12","Domestic Partner","Marlon Reis","Boulder, CO","1 child ","JEW","Jewish",5,"White/Caucasian","Chair, CO State Board of Education","2004-2005","Member, CO State Board of Education","2001-2007","BUS","Founder","BUS","Co-founder","Princeton University (NJ)","B.A.","1996","","","","","","","","","","","","","Rep. Jared Polis","US Representative","Room 501","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0602","","https://polis.house.gov/forms/writeyourrep/default.aspx","http://www.polis.house.gov","","http://www.facebook.com/jaredpolis","http://twitter.com/jaredpolis","http://www.youtube.com/user/JaredPolis31275","Images\Photos\FL\H","Polis_Jared_267142.jpg"
21822,267906,"FL","H",414,"CO","Colorado","03","","",4,50.100000000000001,"2010","2012","G","H6CO03139",0,0,0,0,0,0,0,0,"AOK","Normal",591,1027,"R","Scott","Tipton","R.","Scott","Rep.","","US Representative","","M","Scott R. Tipton","TIP-tuhn","Espanola, NM","1956","11","09","Married","Jean","Cortez, CO","2 children","EPI","Episcopalian",5,"White/Caucasian","Ranking Minority Member, CO State House Committee on Agriculture, Livestock and Natural Resources","2010","Member (CO058 R), CO State House","2009-2011","BUS","President","BUS","Owner","Fort Lewis College (CO)","B.A.","1978","Cortez High School","","1978","","","","","","","","","","Rep. Scott Tipton","US Representative","Room 218","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0603","","https://tipton.house.gov/contact-me/email-me","http://tipton.house.gov/","","http://www.facebook.com/CongressmanScottTipton","http://twitter.com/scottrtipton","http://www.youtube.com/user/RepScottTipton","Images\Photos\FL\H","Tipton_Scott_267906.jpg"
